"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","14.07.2022 20:00 - 14.07.2022 21:00 (CET/CEST)","7","n/e","496","n/e","24","n/e","0","n/e","n/e","n/e","117","","530","n/e","n/e","660","n/e","n/e","1","10","n/e","0"
"BZN|SI","14.07.2022 21:00 - 14.07.2022 22:00 (CET/CEST)","7","n/e","464","n/e","26","n/e","0","n/e","n/e","n/e","160","","381","n/e","n/e","661","n/e","n/e","0","10","n/e","0"
"BZN|SI","14.07.2022 22:00 - 14.07.2022 23:00 (CET/CEST)","7","n/e","444","n/e","29","n/e","0","n/e","n/e","n/e","0","","347","n/e","n/e","662","n/e","n/e","0","10","n/e","0"
"BZN|SI","14.07.2022 23:00 - 15.07.2022 00:00 (CET/CEST)","7","n/e","319","n/e","25","n/e","0","n/e","n/e","n/e","0","","230","n/e","n/e","663","n/e","n/e","0","10","n/e","0"
"BZN|SI","15.07.2022 00:00 - 15.07.2022 01:00 (CET/CEST)","8","n/e","300","n/e","23","n/e","0","n/e","n/e","n/e","0","","111","n/e","n/e","664","n/e","n/e","0","10","n/e","0"
"BZN|SI","15.07.2022 01:00 - 15.07.2022 02:00 (CET/CEST)","8","n/e","309","n/e","25","n/e","0","n/e","n/e","n/e","0","","61","n/e","n/e","664","n/e","n/e","0","10","n/e","0"
"BZN|SI","15.07.2022 02:00 - 15.07.2022 03:00 (CET/CEST)","8","n/e","313","n/e","24","n/e","0","n/e","n/e","n/e","0","","59","n/e","n/e","665","n/e","n/e","0","10","n/e","0"
"BZN|SI","15.07.2022 03:00 - 15.07.2022 04:00 (CET/CEST)","8","n/e","310","n/e","24","n/e","0","n/e","n/e","n/e","0","","61","n/e","n/e","665","n/e","n/e","0","10","n/e","0"
"BZN|SI","15.07.2022 04:00 - 15.07.2022 05:00 (CET/CEST)","8","n/e","309","n/e","24","n/e","0","n/e","n/e","n/e","0","","64","n/e","n/e","665","n/e","n/e","0","10","n/e","0"
"BZN|SI","15.07.2022 05:00 - 15.07.2022 06:00 (CET/CEST)","8","n/e","308","n/e","28","n/e","0","n/e","n/e","n/e","0","","76","n/e","n/e","665","n/e","n/e","1","10","n/e","0"
"BZN|SI","15.07.2022 06:00 - 15.07.2022 07:00 (CET/CEST)","8","n/e","260","n/e","23","n/e","0","n/e","n/e","n/e","0","","195","n/e","n/e","665","n/e","n/e","8","10","n/e","0"
"BZN|SI","15.07.2022 07:00 - 15.07.2022 08:00 (CET/CEST)","8","n/e","255","n/e","24","n/e","0","n/e","n/e","n/e","0","","309","n/e","n/e","665","n/e","n/e","22","10","n/e","0"
"BZN|SI","15.07.2022 08:00 - 15.07.2022 09:00 (CET/CEST)","8","n/e","300","n/e","24","n/e","0","n/e","n/e","n/e","0","","415","n/e","n/e","665","n/e","n/e","48","10","n/e","0"
"BZN|SI","15.07.2022 09:00 - 15.07.2022 10:00 (CET/CEST)","8","n/e","256","n/e","23","n/e","0","n/e","n/e","n/e","0","","420","n/e","n/e","664","n/e","n/e","81","10","n/e","0"
"BZN|SI","15.07.2022 10:00 - 15.07.2022 11:00 (CET/CEST)","8","n/e","255","n/e","26","n/e","0","n/e","n/e","n/e","0","","320","n/e","n/e","664","n/e","n/e","93","10","n/e","0"
"BZN|SI","15.07.2022 11:00 - 15.07.2022 12:00 (CET/CEST)","8","n/e","251","n/e","23","n/e","0","n/e","n/e","n/e","0","","181","n/e","n/e","663","n/e","n/e","99","10","n/e","0"
"BZN|SI","15.07.2022 12:00 - 15.07.2022 13:00 (CET/CEST)","8","n/e","254","n/e","23","n/e","0","n/e","n/e","n/e","0","","136","n/e","n/e","663","n/e","n/e","103","10","n/e","0"
"BZN|SI","15.07.2022 13:00 - 15.07.2022 14:00 (CET/CEST)","8","n/e","255","n/e","23","n/e","0","n/e","n/e","n/e","0","","137","n/e","n/e","663","n/e","n/e","109","10","n/e","0"
"BZN|SI","15.07.2022 14:00 - 15.07.2022 15:00 (CET/CEST)","8","n/e","254","n/e","23","n/e","0","n/e","n/e","n/e","0","","134","n/e","n/e","663","n/e","n/e","99","10","n/e","0"
"BZN|SI","15.07.2022 15:00 - 15.07.2022 16:00 (CET/CEST)","8","n/e","254","n/e","23","n/e","0","n/e","n/e","n/e","0","","141","n/e","n/e","662","n/e","n/e","64","10","n/e","0"
"BZN|SI","15.07.2022 16:00 - 15.07.2022 17:00 (CET/CEST)","8","n/e","301","n/e","23","n/e","0","n/e","n/e","n/e","0","","296","n/e","n/e","662","n/e","n/e","46","10","n/e","0"
"BZN|SI","15.07.2022 17:00 - 15.07.2022 18:00 (CET/CEST)","8","n/e","306","n/e","24","n/e","0","n/e","n/e","n/e","1","","446","n/e","n/e","662","n/e","n/e","33","10","n/e","0"
"BZN|SI","15.07.2022 18:00 - 15.07.2022 19:00 (CET/CEST)","8","n/e","386","n/e","25","n/e","0","n/e","n/e","n/e","92","","491","n/e","n/e","662","n/e","n/e","18","10","n/e","1"
"BZN|SI","15.07.2022 19:00 - 15.07.2022 20:00 (CET/CEST)","8","n/e","394","n/e","24","n/e","0","n/e","n/e","n/e","102","","502","n/e","n/e","662","n/e","n/e","7","10","n/e","1"
"BZN|SI","15.07.2022 20:00 - 15.07.2022 21:00 (CET/CEST)","8","n/e","313","n/e","24","n/e","0","n/e","n/e","n/e","92","","543","n/e","n/e","662","n/e","n/e","1","10","n/e","1"
"BZN|SI","15.07.2022 21:00 - 15.07.2022 22:00 (CET/CEST)","8","n/e","306","n/e","25","n/e","0","n/e","n/e","n/e","0","","527","n/e","n/e","662","n/e","n/e","0","10","n/e","2"
"BZN|SI","15.07.2022 22:00 - 15.07.2022 23:00 (CET/CEST)","8","n/e","256","n/e","25","n/e","0","n/e","n/e","n/e","0","","391","n/e","n/e","663","n/e","n/e","0","10","n/e","2"
"BZN|SI","15.07.2022 23:00 - 16.07.2022 00:00 (CET/CEST)","8","n/e","253","n/e","25","n/e","0","n/e","n/e","n/e","0","","253","n/e","n/e","663","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 00:00 - 16.07.2022 01:00 (CET/CEST)","7","n/e","249","n/e","21","n/e","0","n/e","n/e","n/e","0","","166","n/e","n/e","664","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 01:00 - 16.07.2022 02:00 (CET/CEST)","7","n/e","252","n/e","23","n/e","0","n/e","n/e","n/e","0","","176","n/e","n/e","664","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 02:00 - 16.07.2022 03:00 (CET/CEST)","7","n/e","255","n/e","23","n/e","0","n/e","n/e","n/e","0","","176","n/e","n/e","665","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 03:00 - 16.07.2022 04:00 (CET/CEST)","7","n/e","251","n/e","23","n/e","0","n/e","n/e","n/e","0","","75","n/e","n/e","665","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 04:00 - 16.07.2022 05:00 (CET/CEST)","7","n/e","251","n/e","22","n/e","0","n/e","n/e","n/e","0","","54","n/e","n/e","663","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 05:00 - 16.07.2022 06:00 (CET/CEST)","7","n/e","253","n/e","27","n/e","0","n/e","n/e","n/e","0","","145","n/e","n/e","664","n/e","n/e","1","10","n/e","2"
"BZN|SI","16.07.2022 06:00 - 16.07.2022 07:00 (CET/CEST)","7","n/e","246","n/e","22","n/e","0","n/e","n/e","n/e","0","","179","n/e","n/e","664","n/e","n/e","5","10","n/e","2"
"BZN|SI","16.07.2022 07:00 - 16.07.2022 08:00 (CET/CEST)","7","n/e","247","n/e","22","n/e","0","n/e","n/e","n/e","0","","229","n/e","n/e","663","n/e","n/e","20","10","n/e","2"
"BZN|SI","16.07.2022 08:00 - 16.07.2022 09:00 (CET/CEST)","7","n/e","240","n/e","22","n/e","0","n/e","n/e","n/e","0","","215","n/e","n/e","662","n/e","n/e","45","10","n/e","2"
"BZN|SI","16.07.2022 09:00 - 16.07.2022 10:00 (CET/CEST)","7","n/e","240","n/e","23","n/e","0","n/e","n/e","n/e","0","","221","n/e","n/e","662","n/e","n/e","81","10","n/e","2"
"BZN|SI","16.07.2022 10:00 - 16.07.2022 11:00 (CET/CEST)","7","n/e","240","n/e","27","n/e","0","n/e","n/e","n/e","0","","215","n/e","n/e","662","n/e","n/e","101","11","n/e","2"
"BZN|SI","16.07.2022 11:00 - 16.07.2022 12:00 (CET/CEST)","7","n/e","239","n/e","23","n/e","0","n/e","n/e","n/e","0","","219","n/e","n/e","661","n/e","n/e","120","10","n/e","1"
"BZN|SI","16.07.2022 12:00 - 16.07.2022 13:00 (CET/CEST)","7","n/e","239","n/e","23","n/e","0","n/e","n/e","n/e","0","","246","n/e","n/e","661","n/e","n/e","142","10","n/e","1"
"BZN|SI","16.07.2022 13:00 - 16.07.2022 14:00 (CET/CEST)","7","n/e","238","n/e","23","n/e","0","n/e","n/e","n/e","0","","159","n/e","n/e","660","n/e","n/e","164","10","n/e","1"
"BZN|SI","16.07.2022 14:00 - 16.07.2022 15:00 (CET/CEST)","7","n/e","236","n/e","23","n/e","0","n/e","n/e","n/e","0","","147","n/e","n/e","660","n/e","n/e","154","11","n/e","1"
"BZN|SI","16.07.2022 15:00 - 16.07.2022 16:00 (CET/CEST)","7","n/e","240","n/e","23","n/e","0","n/e","n/e","n/e","0","","214","n/e","n/e","659","n/e","n/e","124","10","n/e","1"
"BZN|SI","16.07.2022 16:00 - 16.07.2022 17:00 (CET/CEST)","7","n/e","302","n/e","23","n/e","0","n/e","n/e","n/e","0","","196","n/e","n/e","658","n/e","n/e","83","10","n/e","1"
"BZN|SI","16.07.2022 17:00 - 16.07.2022 18:00 (CET/CEST)","7","n/e","390","n/e","24","n/e","0","n/e","n/e","n/e","0","","226","n/e","n/e","657","n/e","n/e","51","10","n/e","1"
"BZN|SI","16.07.2022 18:00 - 16.07.2022 19:00 (CET/CEST)","7","n/e","458","n/e","25","n/e","0","n/e","n/e","n/e","1","","412","n/e","n/e","657","n/e","n/e","25","10","n/e","0"
"BZN|SI","16.07.2022 19:00 - 16.07.2022 20:00 (CET/CEST)","7","n/e","463","n/e","25","n/e","0","n/e","n/e","n/e","90","","517","n/e","n/e","656","n/e","n/e","8","10","n/e","1"
"BZN|SI","16.07.2022 20:00 - 16.07.2022 21:00 (CET/CEST)","7","n/e","462","n/e","24","n/e","0","n/e","n/e","n/e","90","","535","n/e","n/e","657","n/e","n/e","1","10","n/e","1"
"BZN|SI","16.07.2022 21:00 - 16.07.2022 22:00 (CET/CEST)","7","n/e","462","n/e","25","n/e","0","n/e","n/e","n/e","90","","412","n/e","n/e","657","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 22:00 - 16.07.2022 23:00 (CET/CEST)","7","n/e","462","n/e","25","n/e","0","n/e","n/e","n/e","104","","242","n/e","n/e","658","n/e","n/e","0","10","n/e","2"
"BZN|SI","16.07.2022 23:00 - 17.07.2022 00:00 (CET/CEST)","7","n/e","391","n/e","25","n/e","0","n/e","n/e","n/e","0","","85","n/e","n/e","658","n/e","n/e","0","10","n/e","2"
"BZN|SI","17.07.2022 00:00 - 17.07.2022 01:00 (CET/CEST)","8","n/e","308","n/e","23","n/e","0","n/e","n/e","n/e","0","","195","n/e","n/e","658","n/e","n/e","0","10","n/e","1"
"BZN|SI","17.07.2022 01:00 - 17.07.2022 02:00 (CET/CEST)","8","n/e","242","n/e","24","n/e","0","n/e","n/e","n/e","0","","200","n/e","n/e","659","n/e","n/e","0","10","n/e","1"
"BZN|SI","17.07.2022 02:00 - 17.07.2022 03:00 (CET/CEST)","8","n/e","238","n/e","24","n/e","0","n/e","n/e","n/e","0","","196","n/e","n/e","660","n/e","n/e","0","10","n/e","1"
"BZN|SI","17.07.2022 03:00 - 17.07.2022 04:00 (CET/CEST)","8","n/e","238","n/e","24","n/e","0","n/e","n/e","n/e","0","","199","n/e","n/e","660","n/e","n/e","0","10","n/e","2"
"BZN|SI","17.07.2022 04:00 - 17.07.2022 05:00 (CET/CEST)","8","n/e","239","n/e","23","n/e","0","n/e","n/e","n/e","0","","201","n/e","n/e","661","n/e","n/e","0","10","n/e","2"
"BZN|SI","17.07.2022 05:00 - 17.07.2022 06:00 (CET/CEST)","8","n/e","240","n/e","28","n/e","0","n/e","n/e","n/e","0","","207","n/e","n/e","661","n/e","n/e","1","10","n/e","2"
"BZN|SI","17.07.2022 06:00 - 17.07.2022 07:00 (CET/CEST)","8","n/e","240","n/e","23","n/e","0","n/e","n/e","n/e","0","","203","n/e","n/e","663","n/e","n/e","8","10","n/e","2"
"BZN|SI","17.07.2022 07:00 - 17.07.2022 08:00 (CET/CEST)","8","n/e","240","n/e","23","n/e","0","n/e","n/e","n/e","0","","214","n/e","n/e","662","n/e","n/e","25","10","n/e","2"
"BZN|SI","17.07.2022 08:00 - 17.07.2022 09:00 (CET/CEST)","8","n/e","238","n/e","23","n/e","0","n/e","n/e","n/e","0","","208","n/e","n/e","662","n/e","n/e","52","10","n/e","2"
"BZN|SI","17.07.2022 09:00 - 17.07.2022 10:00 (CET/CEST)","8","n/e","238","n/e","22","n/e","0","n/e","n/e","n/e","0","","189","n/e","n/e","662","n/e","n/e","83","10","n/e","2"
"BZN|SI","17.07.2022 10:00 - 17.07.2022 11:00 (CET/CEST)","8","n/e","243","n/e","27","n/e","0","n/e","n/e","n/e","0","","149","n/e","n/e","662","n/e","n/e","107","10","n/e","2"
"BZN|SI","17.07.2022 11:00 - 17.07.2022 12:00 (CET/CEST)","8","n/e","251","n/e","23","n/e","0","n/e","n/e","n/e","0","","132","n/e","n/e","661","n/e","n/e","128","10","n/e","1"
"BZN|SI","17.07.2022 12:00 - 17.07.2022 13:00 (CET/CEST)","8","n/e","253","n/e","23","n/e","0","n/e","n/e","n/e","0","","72","n/e","n/e","661","n/e","n/e","154","10","n/e","1"
"BZN|SI","17.07.2022 13:00 - 17.07.2022 14:00 (CET/CEST)","8","n/e","256","n/e","23","n/e","0","n/e","n/e","n/e","0","","68","n/e","n/e","660","n/e","n/e","170","10","n/e","1"
"BZN|SI","17.07.2022 14:00 - 17.07.2022 15:00 (CET/CEST)","8","n/e","256","n/e","23","n/e","0","n/e","n/e","n/e","0","","70","n/e","n/e","659","n/e","n/e","155","10","n/e","0"
"BZN|SI","17.07.2022 15:00 - 17.07.2022 16:00 (CET/CEST)","8","n/e","252","n/e","23","n/e","0","n/e","n/e","n/e","0","","68","n/e","n/e","659","n/e","n/e","132","10","n/e","0"
"BZN|SI","17.07.2022 16:00 - 17.07.2022 17:00 (CET/CEST)","8","n/e","259","n/e","23","n/e","0","n/e","n/e","n/e","0","","76","n/e","n/e","658","n/e","n/e","99","10","n/e","1"
"BZN|SI","17.07.2022 17:00 - 17.07.2022 18:00 (CET/CEST)","8","n/e","260","n/e","24","n/e","0","n/e","n/e","n/e","0","","95","n/e","n/e","658","n/e","n/e","67","10","n/e","0"
"BZN|SI","17.07.2022 18:00 - 17.07.2022 19:00 (CET/CEST)","8","n/e","240","n/e","25","n/e","0","n/e","n/e","n/e","1","","327","n/e","n/e","657","n/e","n/e","35","10","n/e","1"
"BZN|SI","17.07.2022 19:00 - 17.07.2022 20:00 (CET/CEST)","8","n/e","240","n/e","25","n/e","0","n/e","n/e","n/e","128","","556","n/e","n/e","657","n/e","n/e","11","10","n/e","1"
"BZN|SI","17.07.2022 20:00 - 17.07.2022 21:00 (CET/CEST)","8","n/e","239","n/e","24","n/e","0","n/e","n/e","n/e","1","","572","n/e","n/e","657","n/e","n/e","1","10","n/e","1"
"BZN|SI","17.07.2022 21:00 - 17.07.2022 22:00 (CET/CEST)","8","n/e","239","n/e","25","n/e","0","n/e","n/e","n/e","0","","566","n/e","n/e","657","n/e","n/e","0","10","n/e","0"
"BZN|SI","17.07.2022 22:00 - 17.07.2022 23:00 (CET/CEST)","8","n/e","241","n/e","25","n/e","0","n/e","n/e","n/e","0","","405","n/e","n/e","658","n/e","n/e","0","10","n/e","0"
"BZN|SI","17.07.2022 23:00 - 18.07.2022 00:00 (CET/CEST)","8","n/e","241","n/e","25","n/e","0","n/e","n/e","n/e","0","","232","n/e","n/e","659","n/e","n/e","0","10","n/e","1"
"BZN|SI","18.07.2022 00:00 - 18.07.2022 01:00 (CET/CEST)","8","n/e","289","n/e","23","n/e","0","n/e","n/e","n/e","0","","83","n/e","n/e","659","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 01:00 - 18.07.2022 02:00 (CET/CEST)","8","n/e","300","n/e","24","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","660","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 02:00 - 18.07.2022 03:00 (CET/CEST)","8","n/e","304","n/e","24","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","661","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 03:00 - 18.07.2022 04:00 (CET/CEST)","8","n/e","303","n/e","24","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","661","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 04:00 - 18.07.2022 05:00 (CET/CEST)","8","n/e","260","n/e","23","n/e","0","n/e","n/e","n/e","0","","47","n/e","n/e","662","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 05:00 - 18.07.2022 06:00 (CET/CEST)","8","n/e","293","n/e","28","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","662","n/e","n/e","1","11","n/e","1"
"BZN|SI","18.07.2022 06:00 - 18.07.2022 07:00 (CET/CEST)","8","n/e","254","n/e","22","n/e","0","n/e","n/e","n/e","0","","177","n/e","n/e","662","n/e","n/e","9","11","n/e","1"
"BZN|SI","18.07.2022 07:00 - 18.07.2022 08:00 (CET/CEST)","8","n/e","263","n/e","23","n/e","0","n/e","n/e","n/e","0","","411","n/e","n/e","661","n/e","n/e","29","11","n/e","1"
"BZN|SI","18.07.2022 08:00 - 18.07.2022 09:00 (CET/CEST)","8","n/e","261","n/e","23","n/e","0","n/e","n/e","n/e","0","","432","n/e","n/e","661","n/e","n/e","59","11","n/e","0"
"BZN|SI","18.07.2022 09:00 - 18.07.2022 10:00 (CET/CEST)","7","n/e","262","n/e","28","n/e","0","n/e","n/e","n/e","0","","372","n/e","n/e","660","n/e","n/e","131","12","n/e","1"
"BZN|SI","18.07.2022 10:00 - 18.07.2022 11:00 (CET/CEST)","7","n/e","254","n/e","28","n/e","0","n/e","n/e","n/e","0","","300","n/e","n/e","660","n/e","n/e","167","12","n/e","0"
"BZN|SI","18.07.2022 11:00 - 18.07.2022 12:00 (CET/CEST)","7","n/e","240","n/e","28","n/e","0","n/e","n/e","n/e","0","","187","n/e","n/e","659","n/e","n/e","202","12","n/e","0"
"BZN|SI","18.07.2022 12:00 - 18.07.2022 13:00 (CET/CEST)","7","n/e","251","n/e","28","n/e","0","n/e","n/e","n/e","0","","192","n/e","n/e","659","n/e","n/e","216","11","n/e","0"
"BZN|SI","18.07.2022 13:00 - 18.07.2022 14:00 (CET/CEST)","7","n/e","298","n/e","28","n/e","0","n/e","n/e","n/e","0","","175","n/e","n/e","659","n/e","n/e","211","11","n/e","0"
"BZN|SI","18.07.2022 14:00 - 18.07.2022 15:00 (CET/CEST)","7","n/e","296","n/e","27","n/e","0","n/e","n/e","n/e","0","","81","n/e","n/e","658","n/e","n/e","190","10","n/e","0"
"BZN|SI","18.07.2022 15:00 - 18.07.2022 16:00 (CET/CEST)","7","n/e","305","n/e","26","n/e","0","n/e","n/e","n/e","0","","90","n/e","n/e","658","n/e","n/e","181","10","n/e","0"
"BZN|SI","18.07.2022 16:00 - 18.07.2022 17:00 (CET/CEST)","7","n/e","306","n/e","26","n/e","0","n/e","n/e","n/e","0","","91","n/e","n/e","657","n/e","n/e","145","11","n/e","0"
"BZN|SI","18.07.2022 17:00 - 18.07.2022 18:00 (CET/CEST)","7","n/e","399","n/e","34","n/e","0","n/e","n/e","n/e","0","","203","n/e","n/e","657","n/e","n/e","92","11","n/e","1"
"BZN|SI","18.07.2022 18:00 - 18.07.2022 19:00 (CET/CEST)","7","n/e","519","n/e","77","n/e","0","n/e","n/e","n/e","119","","375","n/e","n/e","657","n/e","n/e","46","11","n/e","0"
"BZN|SI","18.07.2022 19:00 - 18.07.2022 20:00 (CET/CEST)","7","n/e","533","n/e","77","n/e","0","n/e","n/e","n/e","169","","576","n/e","n/e","657","n/e","n/e","14","11","n/e","0"
"BZN|SI","18.07.2022 20:00 - 18.07.2022 21:00 (CET/CEST)","7","n/e","532","n/e","78","n/e","0","n/e","n/e","n/e","165","","551","n/e","n/e","657","n/e","n/e","1","11","n/e","0"
"BZN|SI","18.07.2022 21:00 - 18.07.2022 22:00 (CET/CEST)","7","n/e","531","n/e","80","n/e","0","n/e","n/e","n/e","115","","526","n/e","n/e","658","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 22:00 - 18.07.2022 23:00 (CET/CEST)","7","n/e","498","n/e","78","n/e","0","n/e","n/e","n/e","162","","379","n/e","n/e","659","n/e","n/e","0","11","n/e","1"
"BZN|SI","18.07.2022 23:00 - 19.07.2022 00:00 (CET/CEST)","7","n/e","381","n/e","48","n/e","0","n/e","n/e","n/e","0","","227","n/e","n/e","660","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 00:00 - 19.07.2022 01:00 (CET/CEST)","7","n/e","308","n/e","28","n/e","0","n/e","n/e","n/e","0","","71","n/e","n/e","661","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 01:00 - 19.07.2022 02:00 (CET/CEST)","7","n/e","301","n/e","28","n/e","0","n/e","n/e","n/e","0","","49","n/e","n/e","661","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 02:00 - 19.07.2022 03:00 (CET/CEST)","7","n/e","305","n/e","28","n/e","0","n/e","n/e","n/e","0","","49","n/e","n/e","662","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 03:00 - 19.07.2022 04:00 (CET/CEST)","7","n/e","307","n/e","31","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","662","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 04:00 - 19.07.2022 05:00 (CET/CEST)","7","n/e","302","n/e","28","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","663","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 05:00 - 19.07.2022 06:00 (CET/CEST)","7","n/e","299","n/e","30","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","663","n/e","n/e","1","10","n/e","0"
"BZN|SI","19.07.2022 06:00 - 19.07.2022 07:00 (CET/CEST)","7","n/e","253","n/e","28","n/e","0","n/e","n/e","n/e","0","","128","n/e","n/e","663","n/e","n/e","13","11","n/e","0"
"BZN|SI","19.07.2022 07:00 - 19.07.2022 08:00 (CET/CEST)","7","n/e","254","n/e","28","n/e","0","n/e","n/e","n/e","0","","302","n/e","n/e","663","n/e","n/e","45","11","n/e","0"
"BZN|SI","19.07.2022 08:00 - 19.07.2022 09:00 (CET/CEST)","7","n/e","238","n/e","28","n/e","0","n/e","n/e","n/e","0","","345","n/e","n/e","663","n/e","n/e","90","11","n/e","0"
"BZN|SI","19.07.2022 09:00 - 19.07.2022 10:00 (CET/CEST)","7","n/e","247","n/e","28","n/e","0","n/e","n/e","n/e","0","","206","n/e","n/e","662","n/e","n/e","135","11","n/e","0"
"BZN|SI","19.07.2022 10:00 - 19.07.2022 11:00 (CET/CEST)","7","n/e","240","n/e","29","n/e","0","n/e","n/e","n/e","0","","145","n/e","n/e","662","n/e","n/e","171","11","n/e","0"
"BZN|SI","19.07.2022 11:00 - 19.07.2022 12:00 (CET/CEST)","7","n/e","243","n/e","28","n/e","0","n/e","n/e","n/e","0","","143","n/e","n/e","661","n/e","n/e","198","11","n/e","0"
"BZN|SI","19.07.2022 12:00 - 19.07.2022 13:00 (CET/CEST)","7","n/e","250","n/e","28","n/e","0","n/e","n/e","n/e","0","","147","n/e","n/e","660","n/e","n/e","212","11","n/e","0"
"BZN|SI","19.07.2022 13:00 - 19.07.2022 14:00 (CET/CEST)","7","n/e","253","n/e","29","n/e","0","n/e","n/e","n/e","0","","146","n/e","n/e","660","n/e","n/e","210","11","n/e","0"
"BZN|SI","19.07.2022 14:00 - 19.07.2022 15:00 (CET/CEST)","7","n/e","244","n/e","28","n/e","0","n/e","n/e","n/e","0","","260","n/e","n/e","659","n/e","n/e","189","10","n/e","0"
"BZN|SI","19.07.2022 15:00 - 19.07.2022 16:00 (CET/CEST)","7","n/e","243","n/e","27","n/e","0","n/e","n/e","n/e","0","","397","n/e","n/e","659","n/e","n/e","177","10","n/e","0"
"BZN|SI","19.07.2022 16:00 - 19.07.2022 17:00 (CET/CEST)","7","n/e","297","n/e","44","n/e","0","n/e","n/e","n/e","0","","375","n/e","n/e","658","n/e","n/e","143","11","n/e","0"
"BZN|SI","19.07.2022 17:00 - 19.07.2022 18:00 (CET/CEST)","7","n/e","390","n/e","76","n/e","0","n/e","n/e","n/e","0","","352","n/e","n/e","658","n/e","n/e","93","11","n/e","0"
"BZN|SI","19.07.2022 18:00 - 19.07.2022 19:00 (CET/CEST)","7","n/e","483","n/e","77","n/e","0","n/e","n/e","n/e","0","","566","n/e","n/e","658","n/e","n/e","47","11","n/e","0"
"BZN|SI","19.07.2022 19:00 - 19.07.2022 20:00 (CET/CEST)","7","n/e","511","n/e","76","n/e","0","n/e","n/e","n/e","153","","578","n/e","n/e","658","n/e","n/e","14","11","n/e","0"
"BZN|SI","19.07.2022 20:00 - 19.07.2022 21:00 (CET/CEST)","7","n/e","533","n/e","77","n/e","0","n/e","n/e","n/e","173","","606","n/e","n/e","658","n/e","n/e","1","11","n/e","0"
"BZN|SI","19.07.2022 21:00 - 19.07.2022 22:00 (CET/CEST)","7","n/e","520","n/e","80","n/e","0","n/e","n/e","n/e","126","","446","n/e","n/e","658","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 22:00 - 19.07.2022 23:00 (CET/CEST)","7","n/e","372","n/e","34","n/e","0","n/e","n/e","n/e","8","","271","n/e","n/e","659","n/e","n/e","0","11","n/e","0"
"BZN|SI","19.07.2022 23:00 - 20.07.2022 00:00 (CET/CEST)","7","n/e","309","n/e","28","n/e","0","n/e","n/e","n/e","0","","135","n/e","n/e","659","n/e","n/e","0","11","n/e","0"
"BZN|SI","20.07.2022 00:00 - 20.07.2022 01:00 (CET/CEST)","7","n/e","317","n/e","26","n/e","0","n/e","n/e","n/e","0","","48","n/e","n/e","660","n/e","n/e","0","7","n/e","0"
"BZN|SI","20.07.2022 01:00 - 20.07.2022 02:00 (CET/CEST)","7","n/e","310","n/e","27","n/e","0","n/e","n/e","n/e","0","","46","n/e","n/e","660","n/e","n/e","0","8","n/e","0"
