"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","13.12.2024 21:00 - 13.12.2024 22:00 (CET/CEST)","11","n/e","727","n/e","127","n/e","0","n/e","n/e","n/e","0","","302","n/e","n/e","702","n/e","n/e","0","4","n/e","1"
"BZN|SI","13.12.2024 22:00 - 13.12.2024 23:00 (CET/CEST)","11","n/e","684","n/e","124","n/e","0","n/e","n/e","n/e","0","","309","n/e","n/e","702","n/e","n/e","1","4","n/e","1"
"BZN|SI","13.12.2024 23:00 - 14.12.2024 00:00 (CET/CEST)","11","n/e","664","n/e","122","n/e","0","n/e","n/e","n/e","0","","181","n/e","n/e","702","n/e","n/e","1","4","n/e","1"
"BZN|SI","14.12.2024 00:00 - 14.12.2024 01:00 (CET/CEST)","11","n/e","519","n/e","119","n/e","0","n/e","n/e","n/e","0","","93","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","14.12.2024 01:00 - 14.12.2024 02:00 (CET/CEST)","11","n/e","506","n/e","121","n/e","0","n/e","n/e","n/e","0","","79","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","14.12.2024 02:00 - 14.12.2024 03:00 (CET/CEST)","11","n/e","443","n/e","121","n/e","0","n/e","n/e","n/e","0","","79","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 03:00 - 14.12.2024 04:00 (CET/CEST)","11","n/e","346","n/e","122","n/e","0","n/e","n/e","n/e","0","","85","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 04:00 - 14.12.2024 05:00 (CET/CEST)","11","n/e","327","n/e","125","n/e","0","n/e","n/e","n/e","0","","85","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 05:00 - 14.12.2024 06:00 (CET/CEST)","11","n/e","327","n/e","126","n/e","0","n/e","n/e","n/e","0","","86","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 06:00 - 14.12.2024 07:00 (CET/CEST)","11","n/e","401","n/e","128","n/e","0","n/e","n/e","n/e","0","","150","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 07:00 - 14.12.2024 08:00 (CET/CEST)","11","n/e","511","n/e","130","n/e","0","n/e","n/e","n/e","0","","273","n/e","n/e","702","n/e","n/e","1","3","n/e","0"
"BZN|SI","14.12.2024 08:00 - 14.12.2024 09:00 (CET/CEST)","11","n/e","529","n/e","130","n/e","0","n/e","n/e","n/e","0","","498","n/e","n/e","702","n/e","n/e","9","4","n/e","0"
"BZN|SI","14.12.2024 09:00 - 14.12.2024 10:00 (CET/CEST)","11","n/e","534","n/e","130","n/e","0","n/e","n/e","n/e","0","","581","n/e","n/e","702","n/e","n/e","20","4","n/e","0"
"BZN|SI","14.12.2024 10:00 - 14.12.2024 11:00 (CET/CEST)","11","n/e","533","n/e","130","n/e","0","n/e","n/e","n/e","0","","502","n/e","n/e","702","n/e","n/e","27","4","n/e","0"
"BZN|SI","14.12.2024 11:00 - 14.12.2024 12:00 (CET/CEST)","11","n/e","528","n/e","130","n/e","0","n/e","n/e","n/e","0","","349","n/e","n/e","702","n/e","n/e","32","4","n/e","0"
"BZN|SI","14.12.2024 12:00 - 14.12.2024 13:00 (CET/CEST)","8","n/e","527","n/e","131","n/e","0","n/e","n/e","n/e","0","","221","n/e","n/e","702","n/e","n/e","31","4","n/e","0"
"BZN|SI","14.12.2024 13:00 - 14.12.2024 14:00 (CET/CEST)","8","n/e","533","n/e","130","n/e","0","n/e","n/e","n/e","0","","192","n/e","n/e","702","n/e","n/e","26","4","n/e","0"
"BZN|SI","14.12.2024 14:00 - 14.12.2024 15:00 (CET/CEST)","8","n/e","533","n/e","139","n/e","0","n/e","n/e","n/e","0","","313","n/e","n/e","702","n/e","n/e","16","4","n/e","0"
"BZN|SI","14.12.2024 15:00 - 14.12.2024 16:00 (CET/CEST)","9","n/e","531","n/e","132","n/e","0","n/e","n/e","n/e","0","","422","n/e","n/e","702","n/e","n/e","5","4","n/e","0"
"BZN|SI","14.12.2024 16:00 - 14.12.2024 17:00 (CET/CEST)","9","n/e","543","n/e","130","n/e","0","n/e","n/e","n/e","139","","537","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","14.12.2024 17:00 - 14.12.2024 18:00 (CET/CEST)","11","n/e","542","n/e","133","n/e","0","n/e","n/e","n/e","133","","491","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 18:00 - 14.12.2024 19:00 (CET/CEST)","11","n/e","540","n/e","131","n/e","0","n/e","n/e","n/e","114","","478","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 19:00 - 14.12.2024 20:00 (CET/CEST)","11","n/e","534","n/e","130","n/e","0","n/e","n/e","n/e","0","","480","n/e","n/e","701","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 20:00 - 14.12.2024 21:00 (CET/CEST)","11","n/e","528","n/e","130","n/e","0","n/e","n/e","n/e","0","","346","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","14.12.2024 21:00 - 14.12.2024 22:00 (CET/CEST)","11","n/e","532","n/e","128","n/e","0","n/e","n/e","n/e","0","","331","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","14.12.2024 22:00 - 14.12.2024 23:00 (CET/CEST)","11","n/e","532","n/e","125","n/e","0","n/e","n/e","n/e","0","","255","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","14.12.2024 23:00 - 15.12.2024 00:00 (CET/CEST)","11","n/e","516","n/e","124","n/e","0","n/e","n/e","n/e","0","","123","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 00:00 - 15.12.2024 01:00 (CET/CEST)","10","n/e","529","n/e","121","n/e","0","n/e","n/e","n/e","0","","87","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","15.12.2024 01:00 - 15.12.2024 02:00 (CET/CEST)","10","n/e","526","n/e","123","n/e","0","n/e","n/e","n/e","0","","86","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","15.12.2024 02:00 - 15.12.2024 03:00 (CET/CEST)","10","n/e","444","n/e","123","n/e","0","n/e","n/e","n/e","0","","87","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 03:00 - 15.12.2024 04:00 (CET/CEST)","10","n/e","346","n/e","123","n/e","0","n/e","n/e","n/e","0","","87","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 04:00 - 15.12.2024 05:00 (CET/CEST)","10","n/e","288","n/e","126","n/e","0","n/e","n/e","n/e","0","","87","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 05:00 - 15.12.2024 06:00 (CET/CEST)","10","n/e","333","n/e","127","n/e","0","n/e","n/e","n/e","0","","96","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 06:00 - 15.12.2024 07:00 (CET/CEST)","10","n/e","433","n/e","129","n/e","0","n/e","n/e","n/e","0","","116","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 07:00 - 15.12.2024 08:00 (CET/CEST)","10","n/e","523","n/e","132","n/e","0","n/e","n/e","n/e","0","","182","n/e","n/e","702","n/e","n/e","1","3","n/e","0"
"BZN|SI","15.12.2024 08:00 - 15.12.2024 09:00 (CET/CEST)","9","n/e","538","n/e","132","n/e","0","n/e","n/e","n/e","0","","416","n/e","n/e","702","n/e","n/e","8","4","n/e","0"
"BZN|SI","15.12.2024 09:00 - 15.12.2024 10:00 (CET/CEST)","10","n/e","534","n/e","131","n/e","0","n/e","n/e","n/e","0","","443","n/e","n/e","702","n/e","n/e","20","4","n/e","0"
"BZN|SI","15.12.2024 10:00 - 15.12.2024 11:00 (CET/CEST)","10","n/e","514","n/e","132","n/e","0","n/e","n/e","n/e","0","","288","n/e","n/e","702","n/e","n/e","33","4","n/e","0"
"BZN|SI","15.12.2024 11:00 - 15.12.2024 12:00 (CET/CEST)","10","n/e","513","n/e","134","n/e","0","n/e","n/e","n/e","0","","163","n/e","n/e","702","n/e","n/e","44","4","n/e","0"
"BZN|SI","15.12.2024 12:00 - 15.12.2024 13:00 (CET/CEST)","8","n/e","524","n/e","134","n/e","0","n/e","n/e","n/e","0","","118","n/e","n/e","702","n/e","n/e","44","5","n/e","0"
"BZN|SI","15.12.2024 13:00 - 15.12.2024 14:00 (CET/CEST)","8","n/e","501","n/e","132","n/e","0","n/e","n/e","n/e","0","","111","n/e","n/e","702","n/e","n/e","39","5","n/e","0"
"BZN|SI","15.12.2024 14:00 - 15.12.2024 15:00 (CET/CEST)","7","n/e","532","n/e","145","n/e","0","n/e","n/e","n/e","0","","138","n/e","n/e","702","n/e","n/e","25","4","n/e","0"
"BZN|SI","15.12.2024 15:00 - 15.12.2024 16:00 (CET/CEST)","8","n/e","534","n/e","131","n/e","0","n/e","n/e","n/e","1","","220","n/e","n/e","702","n/e","n/e","7","4","n/e","0"
"BZN|SI","15.12.2024 16:00 - 15.12.2024 17:00 (CET/CEST)","8","n/e","532","n/e","133","n/e","0","n/e","n/e","n/e","177","","422","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 17:00 - 15.12.2024 18:00 (CET/CEST)","10","n/e","532","n/e","135","n/e","0","n/e","n/e","n/e","178","","548","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 18:00 - 15.12.2024 19:00 (CET/CEST)","10","n/e","532","n/e","134","n/e","0","n/e","n/e","n/e","173","","543","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 19:00 - 15.12.2024 20:00 (CET/CEST)","10","n/e","527","n/e","132","n/e","0","n/e","n/e","n/e","176","","406","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 20:00 - 15.12.2024 21:00 (CET/CEST)","10","n/e","536","n/e","131","n/e","0","n/e","n/e","n/e","91","","362","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","15.12.2024 21:00 - 15.12.2024 22:00 (CET/CEST)","10","n/e","527","n/e","129","n/e","0","n/e","n/e","n/e","0","","233","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","15.12.2024 22:00 - 15.12.2024 23:00 (CET/CEST)","10","n/e","520","n/e","127","n/e","0","n/e","n/e","n/e","0","","152","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","15.12.2024 23:00 - 16.12.2024 00:00 (CET/CEST)","10","n/e","518","n/e","127","n/e","0","n/e","n/e","n/e","0","","104","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 00:00 - 16.12.2024 01:00 (CET/CEST)","11","n/e","440","n/e","122","n/e","0","n/e","n/e","n/e","0","","92","n/e","n/e","701","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 01:00 - 16.12.2024 02:00 (CET/CEST)","10","n/e","366","n/e","124","n/e","0","n/e","n/e","n/e","0","","86","n/e","n/e","702","n/e","n/e","0","4","n/e","1"
"BZN|SI","16.12.2024 02:00 - 16.12.2024 03:00 (CET/CEST)","10","n/e","282","n/e","125","n/e","0","n/e","n/e","n/e","0","","84","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","16.12.2024 03:00 - 16.12.2024 04:00 (CET/CEST)","10","n/e","278","n/e","125","n/e","0","n/e","n/e","n/e","0","","85","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 04:00 - 16.12.2024 05:00 (CET/CEST)","10","n/e","284","n/e","126","n/e","0","n/e","n/e","n/e","0","","83","n/e","n/e","701","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 05:00 - 16.12.2024 06:00 (CET/CEST)","10","n/e","334","n/e","127","n/e","0","n/e","n/e","n/e","0","","84","n/e","n/e","701","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 06:00 - 16.12.2024 07:00 (CET/CEST)","10","n/e","444","n/e","129","n/e","0","n/e","n/e","n/e","125","","256","n/e","n/e","701","n/e","n/e","1","3","n/e","0"
"BZN|SI","16.12.2024 07:00 - 16.12.2024 08:00 (CET/CEST)","10","n/e","529","n/e","128","n/e","0","n/e","n/e","n/e","178","","350","n/e","n/e","701","n/e","n/e","1","3","n/e","1"
"BZN|SI","16.12.2024 08:00 - 16.12.2024 09:00 (CET/CEST)","10","n/e","537","n/e","129","n/e","0","n/e","n/e","n/e","177","","473","n/e","n/e","701","n/e","n/e","8","4","n/e","0"
"BZN|SI","16.12.2024 09:00 - 16.12.2024 10:00 (CET/CEST)","10","n/e","532","n/e","131","n/e","0","n/e","n/e","n/e","2","","471","n/e","n/e","702","n/e","n/e","22","4","n/e","0"
"BZN|SI","16.12.2024 10:00 - 16.12.2024 11:00 (CET/CEST)","11","n/e","522","n/e","131","n/e","0","n/e","n/e","n/e","0","","328","n/e","n/e","702","n/e","n/e","38","4","n/e","0"
"BZN|SI","16.12.2024 11:00 - 16.12.2024 12:00 (CET/CEST)","10","n/e","449","n/e","133","n/e","0","n/e","n/e","n/e","0","","211","n/e","n/e","702","n/e","n/e","47","4","n/e","0"
"BZN|SI","16.12.2024 12:00 - 16.12.2024 13:00 (CET/CEST)","8","n/e","484","n/e","132","n/e","0","n/e","n/e","n/e","0","","138","n/e","n/e","702","n/e","n/e","54","5","n/e","0"
"BZN|SI","16.12.2024 13:00 - 16.12.2024 14:00 (CET/CEST)","7","n/e","519","n/e","133","n/e","0","n/e","n/e","n/e","0","","111","n/e","n/e","702","n/e","n/e","52","5","n/e","0"
"BZN|SI","16.12.2024 14:00 - 16.12.2024 15:00 (CET/CEST)","7","n/e","530","n/e","142","n/e","0","n/e","n/e","n/e","0","","226","n/e","n/e","702","n/e","n/e","34","4","n/e","0"
"BZN|SI","16.12.2024 15:00 - 16.12.2024 16:00 (CET/CEST)","8","n/e","527","n/e","130","n/e","0","n/e","n/e","n/e","1","","419","n/e","n/e","702","n/e","n/e","11","4","n/e","0"
"BZN|SI","16.12.2024 16:00 - 16.12.2024 17:00 (CET/CEST)","8","n/e","532","n/e","133","n/e","0","n/e","n/e","n/e","136","","527","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 17:00 - 16.12.2024 18:00 (CET/CEST)","11","n/e","535","n/e","135","n/e","0","n/e","n/e","n/e","142","","596","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 18:00 - 16.12.2024 19:00 (CET/CEST)","11","n/e","531","n/e","134","n/e","0","n/e","n/e","n/e","174","","536","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 19:00 - 16.12.2024 20:00 (CET/CEST)","11","n/e","530","n/e","132","n/e","0","n/e","n/e","n/e","154","","479","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 20:00 - 16.12.2024 21:00 (CET/CEST)","11","n/e","529","n/e","132","n/e","0","n/e","n/e","n/e","173","","405","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 21:00 - 16.12.2024 22:00 (CET/CEST)","11","n/e","532","n/e","129","n/e","0","n/e","n/e","n/e","1","","257","n/e","n/e","702","n/e","n/e","0","4","n/e","1"
"BZN|SI","16.12.2024 22:00 - 16.12.2024 23:00 (CET/CEST)","11","n/e","525","n/e","128","n/e","0","n/e","n/e","n/e","0","","152","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","16.12.2024 23:00 - 17.12.2024 00:00 (CET/CEST)","11","n/e","493","n/e","128","n/e","0","n/e","n/e","n/e","0","","114","n/e","n/e","702","n/e","n/e","1","4","n/e","1"
"BZN|SI","17.12.2024 00:00 - 17.12.2024 01:00 (CET/CEST)","10","n/e","445","n/e","122","n/e","0","n/e","n/e","n/e","0","","84","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 01:00 - 17.12.2024 02:00 (CET/CEST)","10","n/e","343","n/e","125","n/e","0","n/e","n/e","n/e","0","","78","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","17.12.2024 02:00 - 17.12.2024 03:00 (CET/CEST)","10","n/e","313","n/e","125","n/e","0","n/e","n/e","n/e","0","","78","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","17.12.2024 03:00 - 17.12.2024 04:00 (CET/CEST)","10","n/e","312","n/e","125","n/e","0","n/e","n/e","n/e","0","","78","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 04:00 - 17.12.2024 05:00 (CET/CEST)","10","n/e","334","n/e","127","n/e","0","n/e","n/e","n/e","0","","78","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 05:00 - 17.12.2024 06:00 (CET/CEST)","10","n/e","410","n/e","129","n/e","0","n/e","n/e","n/e","0","","125","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 06:00 - 17.12.2024 07:00 (CET/CEST)","10","n/e","522","n/e","130","n/e","0","n/e","n/e","n/e","38","","324","n/e","n/e","702","n/e","n/e","1","3","n/e","0"
"BZN|SI","17.12.2024 07:00 - 17.12.2024 08:00 (CET/CEST)","10","n/e","535","n/e","130","n/e","0","n/e","n/e","n/e","176","","541","n/e","n/e","702","n/e","n/e","1","3","n/e","0"
"BZN|SI","17.12.2024 08:00 - 17.12.2024 09:00 (CET/CEST)","10","n/e","530","n/e","130","n/e","0","n/e","n/e","n/e","0","","578","n/e","n/e","702","n/e","n/e","8","4","n/e","0"
"BZN|SI","17.12.2024 09:00 - 17.12.2024 10:00 (CET/CEST)","8","n/e","526","n/e","130","n/e","0","n/e","n/e","n/e","0","","500","n/e","n/e","702","n/e","n/e","23","4","n/e","0"
"BZN|SI","17.12.2024 10:00 - 17.12.2024 11:00 (CET/CEST)","8","n/e","527","n/e","131","n/e","0","n/e","n/e","n/e","0","","348","n/e","n/e","702","n/e","n/e","40","4","n/e","0"
"BZN|SI","17.12.2024 11:00 - 17.12.2024 12:00 (CET/CEST)","9","n/e","406","n/e","132","n/e","0","n/e","n/e","n/e","0","","200","n/e","n/e","702","n/e","n/e","58","4","n/e","0"
"BZN|SI","17.12.2024 12:00 - 17.12.2024 13:00 (CET/CEST)","6","n/e","302","n/e","155","n/e","0","n/e","n/e","n/e","0","","193","n/e","n/e","702","n/e","n/e","73","5","n/e","0"
"BZN|SI","17.12.2024 13:00 - 17.12.2024 14:00 (CET/CEST)","6","n/e","375","n/e","132","n/e","0","n/e","n/e","n/e","0","","196","n/e","n/e","702","n/e","n/e","60","4","n/e","0"
"BZN|SI","17.12.2024 14:00 - 17.12.2024 15:00 (CET/CEST)","5","n/e","472","n/e","143","n/e","0","n/e","n/e","n/e","0","","178","n/e","n/e","703","n/e","n/e","36","4","n/e","1"
"BZN|SI","17.12.2024 15:00 - 17.12.2024 16:00 (CET/CEST)","6","n/e","517","n/e","131","n/e","0","n/e","n/e","n/e","1","","356","n/e","n/e","703","n/e","n/e","11","4","n/e","0"
"BZN|SI","17.12.2024 16:00 - 17.12.2024 17:00 (CET/CEST)","6","n/e","513","n/e","134","n/e","0","n/e","n/e","n/e","176","","587","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 17:00 - 17.12.2024 18:00 (CET/CEST)","8","n/e","510","n/e","135","n/e","0","n/e","n/e","n/e","177","","588","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 18:00 - 17.12.2024 19:00 (CET/CEST)","8","n/e","516","n/e","134","n/e","0","n/e","n/e","n/e","176","","589","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 19:00 - 17.12.2024 20:00 (CET/CEST)","8","n/e","518","n/e","132","n/e","0","n/e","n/e","n/e","126","","557","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 20:00 - 17.12.2024 21:00 (CET/CEST)","8","n/e","525","n/e","131","n/e","0","n/e","n/e","n/e","0","","423","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 21:00 - 17.12.2024 22:00 (CET/CEST)","8","n/e","532","n/e","129","n/e","0","n/e","n/e","n/e","0","","319","n/e","n/e","702","n/e","n/e","0","4","n/e","0"
"BZN|SI","17.12.2024 22:00 - 17.12.2024 23:00 (CET/CEST)","9","n/e","524","n/e","128","n/e","0","n/e","n/e","n/e","0","","172","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","17.12.2024 23:00 - 18.12.2024 00:00 (CET/CEST)","9","n/e","519","n/e","127","n/e","0","n/e","n/e","n/e","0","","136","n/e","n/e","702","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 00:00 - 18.12.2024 01:00 (CET/CEST)","8","n/e","443","n/e","121","n/e","0","n/e","n/e","n/e","0","","78","n/e","n/e","701","n/e","n/e","0","4","n/e","0"
"BZN|SI","18.12.2024 01:00 - 18.12.2024 02:00 (CET/CEST)","8","n/e","340","n/e","124","n/e","0","n/e","n/e","n/e","0","","75","n/e","n/e","700","n/e","n/e","0","4","n/e","0"
"BZN|SI","18.12.2024 02:00 - 18.12.2024 03:00 (CET/CEST)","8","n/e","272","n/e","124","n/e","0","n/e","n/e","n/e","0","","75","n/e","n/e","700","n/e","n/e","0","4","n/e","1"
"BZN|SI","18.12.2024 03:00 - 18.12.2024 04:00 (CET/CEST)","8","n/e","274","n/e","124","n/e","0","n/e","n/e","n/e","0","","75","n/e","n/e","700","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 04:00 - 18.12.2024 05:00 (CET/CEST)","8","n/e","322","n/e","126","n/e","0","n/e","n/e","n/e","0","","74","n/e","n/e","700","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 05:00 - 18.12.2024 06:00 (CET/CEST)","8","n/e","431","n/e","128","n/e","0","n/e","n/e","n/e","0","","113","n/e","n/e","700","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 06:00 - 18.12.2024 07:00 (CET/CEST)","8","n/e","539","n/e","129","n/e","0","n/e","n/e","n/e","151","","315","n/e","n/e","699","n/e","n/e","1","3","n/e","1"
"BZN|SI","18.12.2024 07:00 - 18.12.2024 08:00 (CET/CEST)","9","n/e","531","n/e","129","n/e","0","n/e","n/e","n/e","177","","586","n/e","n/e","698","n/e","n/e","1","3","n/e","0"
"BZN|SI","18.12.2024 08:00 - 18.12.2024 09:00 (CET/CEST)","9","n/e","532","n/e","130","n/e","0","n/e","n/e","n/e","176","","596","n/e","n/e","698","n/e","n/e","10","4","n/e","0"
"BZN|SI","18.12.2024 09:00 - 18.12.2024 10:00 (CET/CEST)","8","n/e","525","n/e","130","n/e","0","n/e","n/e","n/e","162","","426","n/e","n/e","698","n/e","n/e","29","4","n/e","0"
"BZN|SI","18.12.2024 10:00 - 18.12.2024 11:00 (CET/CEST)","9","n/e","521","n/e","130","n/e","0","n/e","n/e","n/e","0","","277","n/e","n/e","698","n/e","n/e","52","4","n/e","0"
"BZN|SI","18.12.2024 11:00 - 18.12.2024 12:00 (CET/CEST)","9","n/e","492","n/e","131","n/e","0","n/e","n/e","n/e","0","","141","n/e","n/e","698","n/e","n/e","68","4","n/e","0"
"BZN|SI","18.12.2024 12:00 - 18.12.2024 13:00 (CET/CEST)","6","n/e","511","n/e","132","n/e","0","n/e","n/e","n/e","0","","137","n/e","n/e","698","n/e","n/e","67","5","n/e","0"
"BZN|SI","18.12.2024 13:00 - 18.12.2024 14:00 (CET/CEST)","6","n/e","536","n/e","132","n/e","0","n/e","n/e","n/e","0","","149","n/e","n/e","698","n/e","n/e","54","5","n/e","0"
"BZN|SI","18.12.2024 14:00 - 18.12.2024 15:00 (CET/CEST)","6","n/e","536","n/e","143","n/e","0","n/e","n/e","n/e","0","","268","n/e","n/e","699","n/e","n/e","33","4","n/e","1"
"BZN|SI","18.12.2024 15:00 - 18.12.2024 16:00 (CET/CEST)","6","n/e","532","n/e","140","n/e","0","n/e","n/e","n/e","167","","422","n/e","n/e","698","n/e","n/e","10","4","n/e","0"
"BZN|SI","18.12.2024 16:00 - 18.12.2024 17:00 (CET/CEST)","6","n/e","528","n/e","174","n/e","0","n/e","n/e","n/e","175","","586","n/e","n/e","698","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 17:00 - 18.12.2024 18:00 (CET/CEST)","9","n/e","521","n/e","176","n/e","0","n/e","n/e","n/e","175","","540","n/e","n/e","698","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 18:00 - 18.12.2024 19:00 (CET/CEST)","9","n/e","522","n/e","139","n/e","0","n/e","n/e","n/e","171","","590","n/e","n/e","699","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 19:00 - 18.12.2024 20:00 (CET/CEST)","9","n/e","521","n/e","133","n/e","0","n/e","n/e","n/e","158","","560","n/e","n/e","699","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 20:00 - 18.12.2024 21:00 (CET/CEST)","9","n/e","528","n/e","131","n/e","0","n/e","n/e","n/e","0","","449","n/e","n/e","699","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 21:00 - 18.12.2024 22:00 (CET/CEST)","9","n/e","534","n/e","130","n/e","0","n/e","n/e","n/e","0","","295","n/e","n/e","698","n/e","n/e","0","4","n/e","0"
"BZN|SI","18.12.2024 22:00 - 18.12.2024 23:00 (CET/CEST)","9","n/e","534","n/e","128","n/e","0","n/e","n/e","n/e","0","","155","n/e","n/e","699","n/e","n/e","1","4","n/e","0"
"BZN|SI","18.12.2024 23:00 - 19.12.2024 00:00 (CET/CEST)","9","n/e","521","n/e","127","n/e","0","n/e","n/e","n/e","0","","121","n/e","n/e","699","n/e","n/e","1","4","n/e","0"
"BZN|SI","19.12.2024 00:00 - 19.12.2024 01:00 (CET/CEST)","9","n/e","451","n/e","120","n/e","0","n/e","n/e","n/e","0","","78","n/e","n/e","699","n/e","n/e","0","4","n/e","0"
"BZN|SI","19.12.2024 01:00 - 19.12.2024 02:00 (CET/CEST)","9","n/e","338","n/e","123","n/e","0","n/e","n/e","n/e","0","","74","n/e","n/e","699","n/e","n/e","0","4","n/e","0"
"BZN|SI","19.12.2024 02:00 - 19.12.2024 03:00 (CET/CEST)","9","n/e","317","n/e","123","n/e","0","n/e","n/e","n/e","0","","74","n/e","n/e","699","n/e","n/e","0","4","n/e","0"
